Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2 ,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING
,[ knots ],[ knots ],[ feet ],[ feet ],[  ],[  ],[  ],[  ],[ SS ],[ MM ],[ HH ],[  ],[ % ],[ % ],[ g ],[ g ],[ g ],[ deg ],[ deg ]
3391,120,121,6182,6184,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3877,24,23,0.9883,-0.0195,0.0078,35.156,57.1
3392,121,121,6170,6172,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,1.0117,-0.0215,0,,57
3393,119,121,6160,6164,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,55,36,17,,24,23.5,0.9883,-0.0215,-0.0039,35.156,56.9
3394,120,121,6150,6154,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,1.0234,-0.0234,-0.0059,,56.8
3395,121,121,6140,6144,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3881,24,23.5,0.9805,-0.0273,-0.0156,35.156,56.8
3396,120,120,6130,6132,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9844,-0.0254,-0.0059,,56.9
3397,120,120,6120,6122,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,59,36,17,,24,23,0.9844,-0.0234,-0.0156,35.156,57
3398,120,121,6110,6112,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9883,-0.0195,0,,57.3
3399,120,120,6096,6100,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3885,24,23.5,0.9961,-0.0176,-0.0059,35.156,57.2
3400,119,118,6086,6088,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9883,-0.0195,-0.0137,,57
3401,119,118,6078,6080,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3,37,17,,24,23.5,0.9727,-0.0195,-0.0039,35.156,56.9
3402,120,121,6068,6070,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,0.9805,-0.0176,-0.0039,,56.7
3403,120,120,6060,6060,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3889,24,23.5,0.9844,-0.0234,-0.0098,35.156,56.2
3404,119,121,6046,6046,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,24,0.9922,-0.0195,0.0059,,56.1
3405,120,120,6038,6040,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7,37,17,,24.5,24,1.0039,-0.0195,-0.0117,35.156,56
3406,120,120,6026,6034,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,1.0156,-0.0137,-0.0176,,56.1
3407,120,121,6018,6020,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3893,24.5,24,1.0195,-0.0215,-0.0176,35.156,56.3
3408,119,120,6004,6010,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25,24.5,1.043,-0.0098,-0.0059,,56.6
3409,120,121,6008,6012,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11,37,17,,24.5,24,0.9141,-0.0273,-0.0137,35.156,56.3
3410,120,120,5994,5990,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,0.9492,-0.0234,-0.0098,,56.2
3411,120,120,5980,5982,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3897,24.5,24,1.0039,-0.0215,0.0098,35.156,56.6
3412,119,120,5964,5970,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25,24,1.0156,-0.0176,-0.0137,,56.2
3413,119,120,5956,5958,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15,37,17,,24.5,24,0.9766,-0.0156,-0.0293,35.156,55.6
3414,121,122,5946,5944,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,0.9844,-0.0254,-0.0078,,55.7
3415,120,121,5928,5932,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3901,24.5,24.5,1.0313,-0.0098,0.0078,35.156,56.2
3416,120,121,5922,5924,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,0.9766,-0.0273,-0.0176,,56.3
3417,122,122,5910,5910,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19,37,17,,25,24,1.0117,-0.0215,-0.002,35.156,56.9
3418,121,122,5898,5906,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,1.0117,-0.0195,0.0156,,57
3419,121,122,5892,5894,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3905,23.5,23,0.9531,-0.0293,-0.0078,35.156,56.8
3420,122,122,5880,5882,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22.5,22,0.9883,-0.0313,0,,56.9
3421,121,122,5868,5868,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23,37,17,,20,19,0.9961,-0.041,0.0059,35.156,57.1
3422,121,121,5856,5854,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19,17,0.9961,-0.043,-0.002,,57.2
3423,121,121,5844,5846,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3909,18.5,16.5,0.9922,-0.041,0,35.156,57.4
3424,119,120,5832,5836,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,16,0.9805,-0.0449,0.0098,,57
3425,119,119,5820,5822,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27,37,17,,18,15.5,0.9688,-0.0449,-0.002,35.156,56.3
3426,118,118,5810,5810,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,16,0.9727,-0.0371,0.0039,,56.4
3427,118,119,5796,5794,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3913,17.5,16,0.9844,-0.0371,0.0059,35.156,56.8
3428,118,119,5778,5778,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,15.5,1.0391,-0.0371,0.0098,,56.9
3429,117,118,5766,5770,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,31,37,17,,18.5,17,0.9883,-0.0313,0.0137,35.156,56.8
3430,117,117,5758,5760,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,20,18.5,0.9961,-0.0234,-0.0117,,56.5
3431,116,117,5744,5746,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3917,20,19,1.0195,-0.0234,-0.0215,35.156,56.5
3432,115,117,5728,5738,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,20,19,1.0508,-0.0156,0.0078,,56.8
3433,118,119,5726,5726,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,35,37,17,,20,19,0.9961,-0.0293,0.0039,35.156,56.8
3434,117,118,5712,5716,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,20.5,19.5,1,-0.0234,0.0059,,57
3435,117,117,5700,5706,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3921,22.5,21,1.0039,-0.0098,0.0117,35.156,57.2
3436,117,119,5694,5700,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23,22.5,1.0156,-0.0117,-0.0137,,57.1
3437,117,117,5680,5684,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,39,37,17,,23.5,23.5,1.0469,-0.0039,0.0195,35.156,57.1
3438,117,117,5670,5676,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.5,23.5,1.0664,-0.0039,0.002,,57.5
3439,117,118,5668,5672,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3925,24,23.5,1.0039,-0.0059,0.0273,35.156,57.6
3440,117,118,5666,5670,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9609,-0.0059,-0.0078,,56.9
3441,117,117,5660,5662,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,43,37,17,,24,23.5,0.9883,-0.0059,-0.0117,35.156,56.8
3442,117,117,5654,5660,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9492,-0.0137,-0.002,,57
3443,117,117,5648,5650,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3929,24,23.5,0.918,-0.0156,0.0176,35.156,57.2
3444,116,118,5640,5640,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.5,23.5,0.9297,-0.0137,0.0117,,57
3445,115,116,5624,5624,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,47,37,17,,24,24,1.0039,0.002,0.0176,35.156,56.9
3446,115,117,5612,5616,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,1.043,-0.0059,0.0098,,56.8
3447,116,117,5602,5608,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3933,25,24,0.9805,0,-0.0215,35.156,56.4
3448,117,117,5594,5596,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25,0.9805,0.002,0.0176,,56.7
3449,117,118,5582,5586,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,51,37,17,,26.5,26,1.0313,0.002,-0.0176,35.156,56.4
3450,117,117,5580,5580,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,27,26.5,0.9727,0,-0.0059,,56.6
3451,115,115,5564,5568,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3937,26.5,27,1.0781,0.0137,0.0059,35.156,56.9
3452,117,119,5556,5564,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26.5,26.5,1.0039,0,-0.0059,,56.7
3453,118,119,5554,5556,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,55,37,17,,26.5,27,0.9609,-0.002,0,35.156,56.9
3454,117,117,5542,5544,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26.5,26.5,0.9922,-0.002,0.0117,,57
3455,116,117,5532,5540,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3941,26.5,26.5,0.9805,-0.0078,0.0059,35.156,57.1
3456,118,119,5530,5534,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,26,0.9453,-0.0156,-0.0117,,56.3
3457,118,118,5514,5518,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,59,37,17,,26.5,26,1.0156,0,0.0137,35.156,56.1
3458,118,117,5504,5508,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25.5,1.0039,-0.0039,0,,55.9
3459,118,118,5496,5498,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3945,26,25,1.0117,-0.0117,-0.0254,35.156,55.3
3460,118,119,5486,5490,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25.5,1.0156,-0.0059,0.0078,,55.7
3461,118,119,5482,5486,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3,38,17,,26,25.5,0.9727,-0.0098,0.0039,35.156,55.5
3462,118,118,5468,5472,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25.5,0.9727,0,-0.002,,55.2
3463,119,120,5462,5464,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3949,26,25,0.9922,-0.0137,0.0039,35.156,55.5
3464,118,119,5452,5456,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25,0.9531,-0.0195,0.0234,,55.8
3465,117,117,5438,5438,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7,38,17,,25.5,25,1.0234,-0.0039,-0.0234,35.156,55.9
3466,117,119,5426,5428,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24.5,1.0313,-0.0098,-0.002,,56.1
3467,118,119,5418,5424,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3953,25.5,25,1.0117,0,-0.002,35.156,56.6
3468,118,118,5410,5412,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24,0.9961,-0.0039,0.0391,,57
3469,116,119,5394,5400,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11,38,17,,25,24.5,1.0391,-0.0039,0.002,35.156,56.8
3470,118,119,5386,5392,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24.5,1.0156,0,-0.0137,,57.1
3471,117,119,5378,5384,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3957,25.5,25,0.9922,-0.0117,0.0156,35.156,57.8
3472,118,120,5370,5376,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25,1.0156,-0.0059,0.041,,57.7
3473,120,121,5364,5368,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15,38,17,,25.5,25,0.9805,-0.0156,0.0078,35.156,57.2
3474,120,121,5354,5360,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25,0.9805,-0.0156,-0.0039,,57.1
3475,120,121,5348,5352,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3961,25.5,25.5,0.9844,-0.0234,0,35.156,57.2
3476,120,121,5338,5340,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25,0.9805,-0.0117,0.0176,,57.2
3477,120,120,5324,5328,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19,38,17,,25.5,25,1.0469,-0.0176,-0.0176,35.156,56.8
3478,120,121,5318,5322,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24.5,0.9883,-0.0137,0,,56.4
3479,122,122,5312,5312,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3965,25.5,24,0.9883,-0.0215,-0.0137,35.156,56.2
3480,121,122,5300,5302,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24,0.9766,-0.0215,0.0059,,56.1
3481,121,121,5290,5290,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23,38,17,,25.5,24,1.0078,-0.0215,-0.043,35.156,55.7
3482,121,122,5280,5282,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25,24,0.9922,-0.0293,-0.0039,,55.6
3483,121,121,5272,5274,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3969,25,24,0.9727,-0.0254,0,35.156,55.6
3484,121,122,5260,5264,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9805,-0.0352,0,,55.9
3485,122,122,5250,5250,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27,38,17,,23.5,23,0.9727,-0.0293,0,35.156,55.4
3486,121,121,5236,5236,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.5,22.5,1.0195,-0.0332,-0.0059,,54.8
3487,121,122,5226,5228,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3973,23.5,22.5,1,-0.0293,-0.0234,35.156,54.8
3488,121,122,5216,5218,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23,22,0.957,-0.0313,0.0059,,55.3
3489,121,121,5202,5202,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,31,38,17,,23,21.5,1.0195,-0.0254,0.0117,35.156,54.8
3490,121,122,5188,5192,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22.5,21,1,-0.0352,0.0039,,54.8
3491,121,122,5178,5180,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3977,22,19.5,0.9805,-0.0371,0.0039,35.156,55.2
3492,121,122,5162,5164,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22,20,1.0391,-0.0293,0.0117,,55.2
3493,120,122,5152,5158,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,35,38,17,,20.5,19,1.0039,-0.0352,0.0039,35.156,55.2
3494,119,120,5144,5146,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19.5,17.5,0.9688,-0.0469,-0.0039,,55.2
3495,120,120,5132,5134,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3981,19,17,0.9766,-0.0352,-0.0117,35.156,55.6
3496,119,119,5118,5122,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19,16.5,1.0234,-0.0332,0,,55.5
3497,118,119,5108,5110,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,39,38,17,,18.5,16.5,0.9844,-0.0293,0.0137,35.156,55.4
3498,117,118,5096,5098,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,16.5,1.0156,-0.0332,0.0156,,55.1
3499,116,117,5086,5090,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3985,18.5,17,0.9961,-0.0215,0.0059,35.156,55.4
3500,115,115,5074,5078,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17,1.0117,-0.0195,0.0215,,55.3
3501,114,114,5060,5066,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,43,38,17,,18.5,17,1.043,-0.0039,0.0098,35.156,55.3
3502,113,113,5050,5056,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,17.5,1.0586,0,0.0117,,55.5
3503,112,112,5044,5050,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3989,18.5,17,1.0742,0.0078,0.0371,35.156,55.6
3504,111,111,5040,5048,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,16,15.5,1.0586,0,-0.0117,,55.5
3505,110,110,5038,5052,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,47,38,17,,14.5,13.5,1.1367,-0.0313,-0.084,35.156,55.9
3506,109,109,5046,5054,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.5,11,1.0352,-0.0273,0.0508,,55.6
3507,108,108,5048,5056,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3993,5.5,5.5,0.9219,-0.1328,-0.0254,35.156,54.3
3508,106,104,5054,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,1,-1,0.8945,-0.2305,-0.0313,,53.6
3509,99,97,5030,5034,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,51,38,17,,8,5.5,1.0625,-0.3125,-0.0586,35.156,53.9
3510,93,92,5030,5038,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8.5,8,1.0898,-0.2871,0.0625,,53.2
3511,89,88,5034,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3997,8,7,0.9922,-0.2578,-0.0664,35.156,53.2
3512,85,84,5038,5046,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10,8,0.9883,-0.2949,0.0117,,54.2
3513,80,79,5038,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,55,38,17,,10.5,9,1.0664,-0.3223,0.0723,35.156,53.7
3514,75,74,5040,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10,8.5,0.9297,-0.3008,-0.0215,,53.2
3515,70,69,5038,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4001,9.5,8.5,0.9922,-0.2734,0.0273,35.156,54.1
3516,65,64,5038,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,9,8,0.9453,-0.2559,-0.002,,54.1
3517,61,60,5038,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,59,38,17,,8.5,7.5,0.918,-0.2559,-0.0313,35.156,54
3518,57,56,5040,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8,7,0.9766,-0.2422,-0.0371,,54.2
3519,53,51,5040,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4005,7.5,6.5,0.9453,-0.2383,0.0449,35.156,54.2
3520,48,49,5040,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,7,6.5,0.9023,-0.2441,0.0098,,54.2
3521,45,44,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3,39,17,,6.5,6,0.8984,-0.2344,0.0781,35.156,54
3522,41,41,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,6.5,5.5,1.0156,-0.084,-0.0156,,54.1
3523,41,40,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4009,6.5,5,0.9961,-0.084,-0.0234,35.156,54.5
3524,38,38,5040,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,6,5,0.9648,-0.0977,-0.0254,,54.1
3525,36,37,5040,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7,39,17,,6,5,1.0273,-0.1113,0.0137,35.156,54.1
3526,35,34,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,6,4.5,1,-0.1113,0.0527,,54.6
3527,34,33,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4013,6,4.5,0.9805,-0.1191,0.0293,35.156,54.9
3528,31,33,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,5.5,4.5,0.9922,-0.1016,-0.0098,,54.7
3529,31,31,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11,39,17,,5.5,4,0.9961,-0.1133,-0.0234,35.156,54.1
3530,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,5.5,4,1.0117,-0.1055,-0.0605,,53.6
3531,0,0,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4017,5.5,4,1.0664,-0.1016,-0.0215,35.156,53.5
3532,0,0,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,5.5,4,0.9961,-0.1055,0.0059,,53.5
3533,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15,39,17,,5,3.5,0.9805,-0.0938,-0.0391,35.156,53.4
3534,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,5,3.5,0.9297,-0.0898,-0.0156,,53.4
3535,0,0,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4021,5,3.5,0.957,-0.1113,-0.0039,35.156,53.3
3536,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,5,3.5,1.0117,-0.0859,0.0449,,53.6
3537,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19,39,17,,4.5,3,0.9961,-0.0703,0.0137,35.156,53.8
3538,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4.5,3,0.9766,-0.043,-0.043,,53.6
3539,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4025,4.5,3,0.9727,-0.0352,0.0215,35.156,53.8
3540,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4.5,3,1.0117,-0.0762,-0.0313,,53.9
3541,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23,39,17,,4.5,3,1.0313,-0.0645,-0.1211,35.156,53.5
3542,0,0,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4.5,3,1.0039,-0.0957,0.084,,53.5
3543,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4029,4.5,2.5,0.9844,-0.0879,0.0215,35.156,54
3544,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4.5,2.5,0.9805,-0.0684,0.0098,,54.1
3545,0,0,5042,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27,39,17,,4.5,2.5,0.9805,-0.0684,-0.002,35.156,54.2
3546,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4,2.5,1.0039,-0.0664,-0.002,,54.2
3547,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4033,4,2.5,0.9844,-0.0508,0.0156,35.156,54
3548,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4,2.5,0.9961,-0.0586,0.0078,,53.8
3549,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,31,39,17,,4,2.5,1.0195,-0.0488,-0.002,35.156,53.7
3550,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,4,2.5,1,-0.0469,0.0137,,53.6
3551,0,0,5040,5042,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,4037,4,2.5,1.0039,-0.0332,0.0391,35.156,53.6
3552,0,0,5042,5044,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,3,2,0.9258,-0.0273,0.0566,,53.8
3553,0,0,5044,5046,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,35,39,17,,2,2,1.0352,-0.0195,0.0176,35.156,54.3
